Date and Time,R-14601 PH CONTROL AIC PV,CHW-A Flow,CHW-B Flow,PH TRANSMITTER OF T-14601,D-14601 TO R-14601 FLOW PV,C-14601A MEOH FIC REFLUX PV,C-14601A FEED CONTROL FIC PV,C-14601 MeOH FD FLOW FIC PV,C-14601 MeOH CLM REFLUX FIC PV,H14601A_1 STM FIC PV,HE-14601 STM FIC PV,R-14601 CAUSTIC CONTROL FIC PV,C14601A_01MEOH+AQS LIC PV,C-14601_01 MEOH+AQS OF LIC PV,T-14601 LEVEL CONTROL LIC PV,V14601A reflux Vessel CLM LIC PV,V-14601 MEOH LIC PV,LT D-14601_1,C14601A PRES Bottom. PV,C-14601A PRES Top. PV,C-14601 BOTTOM PT,C-14601A MEOH TIC Bottom PV,C-14601A MEOH TIC TOP PV,C-14601 MeOH CLM BTM TIC PV,C-14601 MeOH CLM TOP TIC PV,TT C14601A_3 MEOH TEMP PV,TT C14601A_4 MEOH TEMP PV,TT C14601A_5 MEOH TEMP PV,TT C14601A_6 MEOH TEMP PV,TT C14601_3MeOH CLM TEMP PV,TT C14601_4 MeOH TEMP PV,TT C14601_5 MeOH CLM TEMP PV,TT C14601_6 MeOH CLM TEMP PV,TIT C14601_7 MeOH CLM TEMP PV,TT HE14604_1 MEOH TEMP PV,TIT R-14601_1,CHW Supply Temp,CHW Supply Return,TIT H-14602-2 TEMP PV,H14604B-1 TEMP PV
3-9-2022 12:00 AM,11.34962463,75.99375153,69.30000305,10.61637497,,2254.308105,9601.349609,9749.699219,1690.308105,1982.75,2181.375,-1.125,40.19375229,40.59999847,51.32500076,29,30.16875076,0.418750018,174.4674988,0.42749998,162.2124939,106.4625015,65.625,107.2687531,65.16562653,88.29375458,85.41562653,80.56874847,78.34687805,93.15000153,81.58124542,79.828125,77.11875153,104.7281189,26.1875,38.33499527,7.443749905,10.19999981,47.58749771,18.77499962
3-9-2022 12:01 AM,10.14824963,75.86250305,69.16874695,10.65137482,,2227.800049,9589.849609,9761.200195,1696.511963,1981,2178.3125,178.5,39.63750076,40.22499847,50.91249847,28.31875038,29.75000191,0.393750012,173.6599884,0.332500041,162.7825012,106.4343719,65.61562347,107.3812561,65.17500305,88.18125153,85.42500305,80.578125,78.39375305,92.97187042,82.14375305,79.83750153,77.0718689,104.8968735,26.22500038,37.99000168,7.443749905,10.16625023,47.78125,18.76874924
3-9-2022 12:02 AM,6.19674921,76.21875,69.52500153,10.7003746,,2221.595947,9639.299805,9657.700195,1701.024048,1980.125,2177.4375,5640.375488,39.70624924,39.88124847,50.51875305,27.78125191,29.47500038,0.412499994,171.8075104,0.332500041,162.5924988,106.3499985,65.64375305,107.4656296,65.15625,88.125,85.42500305,80.56874847,78.4593811,92.94374847,82.65000153,79.86562347,77.109375,104.9437561,26.1875,37.27500153,7.380000114,10.16625023,47.98749924,18.75625038
3-9-2022 12:03 AM,5.688374996,76.125,69.39375305,10.71700001,,2225.543945,9699.099609,9439.200195,1709.483765,1978.812378,2186.1875,5952.749512,40.08124924,39.65625,50.54375076,27.35624886,29.24374962,0.431249976,171.3800201,0.380000025,163.875,106.2093811,65.625,107.5687485,65.15625,88.04062653,85.29374695,80.5874939,78.46875,92.77500153,83.05312347,79.88437653,77.08125305,105.046875,26.24374962,37.52000046,7.46625042,10.16250038,48.17500305,18.76250076
3-9-2022 12:04 AM,10.70650005,76.21875,69.52500153,10.68899918,,2197.907959,9689.899414,9240.25,1704.971924,1983.1875,2183.125,5777.625,39.92499924,39.33750153,50.68749619,27.11875153,29.06875038,0.425000012,170.4300079,0.380000025,164.1600037,106.1156311,65.63437653,107.6531143,65.13749695,87.92812347,85.23750305,80.5874939,78.47812653,92.50312042,83.44687653,79.96875,77.14687347,105.1031418,26.24999809,38.00499725,7.40625,10.1362505,48.375,18.73125076
3-9-2022 12:05 AM,11.54475021,75.71250153,69.07499695,10.65312481,,2261.640137,9661.150391,9071.200195,1694.820068,1984.062378,2179.1875,699,39.95624924,39.16249847,51.01249695,27.05624962,28.92499924,0.4375,169.2424927,0.380000025,164.5399933,106.0031357,65.671875,107.71875,65.13749695,87.890625,85.20937347,80.5874939,78.39375305,92.25,83.6343689,80.03437042,77.08125305,105.1687546,26.22500038,38.25999832,7.428750038,10.18124962,48.58124924,18.75
3-9-2022 12:06 AM,11.23937511,76.33125305,69.61875916,10.64875031,,2196.780029,9658.850586,8963.100586,1696.511963,1973.125122,2176.5625,-1.125,40.04375076,39.53125,50.83749771,27.21250153,28.95000076,0.40625,168.1025085,0.380000025,164.2075043,105.9187546,65.66249847,107.7937546,65.13749695,87.85312653,85.16249847,80.56874847,78.375,92.12812042,83.75624847,80.03437042,77.13749695,105.234375,26.24374962,38.23999786,7.40625,10.09875011,48.68125153,18.79375076
3-9-2022 12:07 AM,10.16662502,75.84375,69.16874695,10.68112469,,2188.320068,9651.949219,8809,1696.511963,1980.125,2182.6875,1253.25,40.08124924,40.35624695,50.30624771,27.54375076,29.02499962,0.443750024,168.0550079,0.42749998,165.1100006,105.8250046,65.63437653,107.859375,65.14686584,87.73124695,85.10624695,80.5406189,78.36562347,92.19374847,83.859375,80.09999847,77.109375,105.2718735,26.11249924,37.90999603,7.46625042,10.13249969,48.75625229,18.73749924
3-9-2022 12:08 AM,6.167874813,76.51874542,69.80625916,10.72837448,,2209.187988,9550.75,8867.650391,1702.151978,2016.875,2175.25,5675.25,40.08124924,40.875,50.28749847,27.99375153,29.22500038,0.425000012,166.6299896,0.380000025,163.3524933,105.7593765,65.625,107.9343719,65.16562653,87.65625,85.15312958,80.56874847,78.38437653,92.3062439,84.03749847,80.0625,77.203125,105.4312439,25.98125076,37.15500259,7.443749905,10.11375046,48.75,18.71249962
3-9-2022 12:09 AM,5.708499908,75.8999939,69.20625305,10.73362637,,2198.471924,9548.450195,9010.25,1691.435913,2009.875,2176.5625,5975.25,40.24375153,40.91249847,50.40000153,28.50624847,29.22500038,0.418750018,165.3000031,0.42749998,162.7350006,105.6937485,65.64375305,107.9718857,65.17500305,87.609375,85.16249847,80.53125,78.36562347,92.23125458,83.92499542,80.09999847,77.25937653,105.515625,25.98125076,37.38999939,7.380000114,10.1362505,48.77499771,18.71249962
3-9-2022 12:10 AM,10.30662537,76.40625,69.67500305,10.70562458,,2208.060059,9551.899414,9234.5,1717.94397,2025.625,2175.25,5952.749512,40.03125,40.61249924,50.53750229,29.01875114,29.76250076,0.449999988,164.0650024,0.42749998,162.3074951,105.6468735,65.64375305,108.0187531,65.15625,87.5625,85.08750153,80.52187347,78.44062042,92.18437958,83.88749695,80.14687347,77.31562042,105.5343781,25.96249962,37.85500336,7.440000057,10.09499931,48.91875076,18.72500038
3-9-2022 12:11 AM,11.54562473,76.2749939,69.54375458,10.66537476,,2226.10791,9484.049805,9536.950195,1698.204102,2030.437378,2188.8125,1113,39.53125,40.40625,50.73749924,29.58124924,30.25625038,0.431249976,162.5449982,0.380000025,161.6425018,105.5531235,65.66249847,108.0562515,65.18437195,87.48749542,85.09687042,80.53125,78.46875,92.109375,83.81249237,80.13750458,77.40937805,105.5718689,25.95624924,38.10499954,7.40625,10.11375046,49.04375076,18.71249962
3-9-2022 12:12 AM,11.37762547,76.03125,69.375,10.65137482,,2200.164063,9581.799805,9642.75,1681.848022,2026.0625,2187.0625,0.75000006,40.19375229,40.23750305,50.67499924,30.13125038,30.88749886,0.418750018,162.6875,0.42749998,161.4049835,105.4781342,65.6812439,108.0750046,65.16562653,87.4593811,85.04999542,80.47499847,78.4593811,91.86562347,83.78437805,80.203125,77.40937805,105.5343781,26,38.11999893,7.462500095,10.13249969,49.0625,18.70000076
3-9-2022 12:13 AM,10.52450085,76.29374695,69.58125305,10.68375015,,2151.095947,9624.350586,9704.850586,1697.640015,2028.250122,2182.25,167.625,40.08124924,40.03125,50.15000153,30.70625114,31.03125,0.4375,161.8800049,0.42749998,161.2624969,105.375,65.70937347,108.09375,65.16562653,87.39374542,85.078125,80.50312042,78.39375305,91.6781311,83.73750305,80.22187805,77.38124847,105.5062561,25.96249962,37.88999939,7.46625042,10.125,49.0625,18.69375038
3-9-2022 12:14 AM,7.116375446,76.20000458,69.50624847,10.73624992,,2248.104004,9588.700195,9724.400391,1698.768066,2026.9375,2184,5185.875,39.82500076,39.84375,49.96875,31.17499924,31.04999924,0.425000012,162.2124939,0.42749998,161.1674957,105.2624969,65.74687195,108.1124954,65.15625,87.35624695,85.04062653,80.484375,78.47812653,91.4624939,83.79374695,80.25937653,77.46562195,105.5343781,25.96249962,37.15500259,7.383749962,10.11750031,49.02499771,18.6875
3-9-2022 12:15 AM,5.638499737,75.61875153,68.98124695,10.74674988,,2149.404053,9649.649414,9612.850586,1694.255981,2028.250122,2181.8125,6007.5,39.89374924,39.55625153,49.57500076,31.54999924,31.15625,0.393750012,162.2599792,0.42749998,161.3099823,105.1593628,65.77500153,108.1312561,65.15625,87.30000305,84.97499847,80.51250458,78.47812653,91.29374695,83.76563263,80.25000763,77.484375,105.5906219,26.01250076,37.13500214,7.440000057,10.09875011,48.96250153,18.6875
3-9-2022 12:16 AM,9.286375999,76.05000305,69.35624695,10.72049999,,2235.13208,9657.700195,9538.099609,1704.971924,2024.749878,2183.5625,5986.125,40.49375153,39.14374924,50.10625076,31.79999924,31.14374924,0.4375,160.6450043,0.42749998,161.1674957,105.0375061,65.77500153,108.1593704,65.15625,87.28125763,84.88124847,80.45624542,78.4593811,91.20937347,83.80312347,80.32499695,77.46562195,105.6187515,25.96249962,37.63999939,7.425000191,10.11375046,48.9375,18.67499924
3-9-2022 12:17 AM,11.52287579,76.14374542,69.43125153,10.68462658,,2175.912109,9624.350586,9504.75,1693.691895,2032.1875,2184.4375,1987.500122,39.95000076,39.14374924,50.07500076,31.99374962,31.13749886,0.418750018,159.3150177,0.42749998,161.1674957,104.8874969,65.80312347,108.1781082,65.17500305,87.234375,84.703125,80.45624542,78.4593811,90.96562195,83.74687195,80.32499695,77.47499847,105.5531235,25.95624924,37.95000076,7.46625042,10.14000034,48.96250153,18.64999962
3-9-2022 12:18 AM,11.43099976,75.95625305,69.26249695,10.66275024,,2213.699951,9573.75,9572.600586,1699.331909,2023,2184.4375,-1.125,39.58750153,39.41250229,49.90625,32.07500076,30.80624962,0.393750012,158.3175049,0.380000025,160.8825073,104.7468796,65.83125305,108.1875,65.15625,87.15937805,84.49687195,80.46562958,78.53437042,90.65625,83.69062805,80.32499695,77.50312805,105.4781342,25.98125076,37.99000168,7.46625042,10.13249969,48.9375,18.64375114
3-9-2022 12:19 AM,10.66012478,76.29374695,69.58125305,10.69512463,,2209.187988,9637,9440.349609,1699.895996,2019.9375,2184.4375,393,40.28125,40.01250076,49.44374847,32.03125,30.5625,0.400000006,156.7024994,0.42749998,160.7875061,104.6531296,65.8687439,108.1875,65.15625,87.06562042,84.421875,80.390625,78.5625,90.59999847,83.59687042,80.30625153,77.53125763,105.5625,25.98125076,37.77499771,7.481249809,10.16250038,48.875,18.64375114
3-9-2022 12:20 AM,6.998249531,76.14374542,69.46875,10.7414999,,2112.744141,9701.399414,9147.100586,1697.075928,2016.875,2187.5,5062.875488,40.48749924,40.54999924,49.07500076,31.75,30.23124886,0.418750018,154.6125031,0.42749998,160.6924896,104.5406265,65.84999847,108.1781082,65.17500305,87.06562042,84.20625305,80.390625,78.5718689,90.40312195,83.54999542,80.30625153,77.52187347,105.5437546,25.98125076,36.97999954,7.46625042,10.16625023,48.79375076,18.64375114
3-9-2022 12:21 AM,5.462625027,76.36875153,69.65625,10.76249981,,2156.171875,9726.700195,8661.799805,1706.100098,2026.0625,2187.0625,5993.25,40.05624771,40.53749847,49.13124847,31.26874924,29.98124886,0.418750018,152.7600098,0.332500041,160.7875061,104.3999939,65.8687439,108.1968842,65.17500305,86.97187805,83.953125,80.390625,78.47812653,90.54374695,83.59687042,80.31562805,77.578125,105.6750031,26.01250076,36.90499878,7.425000191,10.19999981,48.71875,18.625
3-9-2022 12:22 AM,8.010624886,76.3125,69.59999847,10.73274994,,2174.219971,9639.299805,8232.849609,1701.587891,2019.062378,2180.9375,5961.749512,39.29999924,40.1875,49.53750229,30.44374847,29.59375,0.418750018,150.9075012,0.380000025,160.4075012,104.2125015,65.87812805,108.2250061,65.18437195,86.89687347,83.69062805,80.4281311,78.34687805,90.67500305,83.61562347,80.30625153,77.671875,105.6937485,25.96249962,37.46500015,7.548749924,10.18124962,48.8125,18.60000038
3-9-2022 12:23 AM,11.44849873,76.03125,69.375,10.69250011,,2178.168213,9646.199219,7909.699707,1709.483765,2013.375122,2180.9375,3690.75,39.97499847,39.66875076,49.74375153,29.55000114,29.23749924,0.393750012,148.9600067,0.42749998,160.0274963,104.0718765,65.90625,108.2437439,65.1937561,86.84062195,83.40000153,80.37187195,78.38437653,91.1343689,83.55937958,80.27812195,77.625,105.75,25.95624924,37.77499771,7.485000134,10.18124962,49.0625,18.59375
3-9-2022 12:24 AM,11.50012493,75.86250305,69.1875,10.66800022,,2238.516113,9592.149414,7777.450195,1699.331909,2014.6875,2186.625,179.25,40.61875153,39.125,49.85625076,28.61250114,29.09375191,0.418750018,146.1100006,0.42749998,159.3625031,103.8937454,65.89687347,108.2718735,65.1937561,86.70937347,83.22187042,80.32499695,78.53437042,91.21874237,83.49375153,80.32499695,77.69062042,105.75,25.97500038,37.88999939,7.40625,10.22625065,49.35625076,18.58749962
3-9-2022 12:25 AM,10.90250015,75.97499847,69.28125,10.68637562,,2248.668213,9646.199219,7701.549805,1700.460083,2014.25,2182.6875,416.25,39.78125,39.31874847,49.65625,27.75,28.88750076,0.4375,143.4974823,0.42749998,158.3650208,103.6781235,65.92500305,108.2906189,65.203125,86.64374542,83.0625,80.3343811,78.609375,91.58437347,83.39063263,80.26875305,77.8125,105.7781372,25.98125076,37.75500488,7.507500172,10.22249985,49.57500076,18.58125114
3-9-2022 12:26 AM,8.085000038,76.4437561,69.71250153,10.73887444,,2262.204102,9588.700195,7504.899414,1707.792114,2018.624878,2185.3125,3511.125,39.49374771,40.04375076,49.57500076,27.05624962,28.95000076,0.387499988,141.2649994,0.42749998,157.082489,103.546875,65.89687347,108.3187485,65.22187042,86.54062653,82.90312958,80.32499695,78.5625,91.80937958,83.31562805,80.30625153,77.8125,105.8343582,26.00624847,37.04000092,7.46999979,10.18124962,49.72499847,18.58125114
3-9-2022 12:27 AM,5.507250309,76.03125,69.375,10.76774979,,2247.540039,9602.5,7276.050293,1701.587891,2016.875,2183.5625,6000.750488,40.25,40.52500153,49.6875,26.61249924,29.10625076,0.387499988,138.7474976,0.42749998,156.1800079,103.3687515,65.90625,108.3374939,65.25,86.3999939,82.78125,80.26875305,78.58125305,92.32499695,83.19374847,80.25937653,77.92500305,105.8250046,25.98125076,36.79000092,7.443749905,10.22249985,49.79375076,18.58125114
3-9-2022 12:28 AM,6.398875713,76.29374695,69.54375458,10.74674988,,2222.723877,9622.049805,7097.799805,1692,2120.125,2173.5,5987.25,45.69999695,40.43124771,49.99375153,26.39375114,29.24999809,0.387499988,137.4174957,0.522499979,154.9450073,103.2093735,65.90625,108.3656235,65.26874542,86.30625153,82.70624542,80.25937653,78.53437042,92.82187653,83.00624847,80.25937653,78.02812195,105.9093781,25.96249962,37.29000473,7.533750057,10.18124962,49.83750153,18.54999924
3-9-2022 12:29 AM,11.30325031,76.23750305,69.52500153,10.708251,,2217.083984,9587.549805,7243.849609,1702.151978,2189.25,2180.0625,4770.375,50.40000153,40.24375153,50.76249695,26.38125038,29.36249924,0.40625,135.3274994,0.522499979,152.7600098,103.0968704,65.97187805,108.3656235,65.27812195,86.22187042,82.61250305,80.27812195,78.5625,93.14063263,82.70624542,80.25000763,78.06562042,105.8718796,25.96249962,37.63999939,7.425000191,10.17000008,49.96875,18.54999924
3-9-2022 12:30 AM,11.58587551,76.08750153,69.41249847,10.67850018,,2184.935791,9559.949219,7670.5,1706.100098,2217.6875,2095.1875,404.625,47.35625076,40.18124771,50.80000305,26.63750076,29.47500038,0.449999988,134.3775024,0.522499979,150.2900085,103.0968704,65.98125458,108.3468857,65.27812195,86.203125,82.51875305,80.26875305,78.6187439,93.19687653,82.453125,80.25937653,78.11249542,105.8062439,25.90625,37.81500244,7.507500172,10.22249985,50.17499924,18.53750038
3-9-2022 12:31 AM,11.08275127,75.99375153,69.26249695,10.70300007,,2370.491943,9561.100586,8067.25,1707.792114,2232.5625,2099.5625,-1.500000119,42.58750153,40.21875,50.65000153,27.08750153,29.97500038,0.431249976,134.1875,0.569999993,148.1524963,103.2093735,66.046875,108.3187485,65.296875,86.15624237,82.43437958,80.25000763,78.68437195,93.1031189,82.3125,80.25000763,78.13124847,105.7593765,25.90625,37.69499969,7.443749905,10.19999981,50.3125,18.54375076
3-9-2022 12:32 AM,8.997625351,75.86250305,69.20625305,10.75462627,,2613.011963,9584.099609,8366.25,1697.640015,2239.5625,2156,2147.625,40.07500076,40,50.33749771,27.625,29.73749924,0.400000006,135.1374969,0.617500007,148.9600067,103.2937469,66.0562439,108.2625046,65.296875,86.11875153,82.39687347,80.23124695,78.63749695,92.97187042,82.078125,80.25000763,78.234375,105.6562576,25.92499924,37.04000092,7.425000191,10.24875069,50.34999847,18.53750038
3-9-2022 12:33 AM,5.501999855,76.0687561,69.39375305,10.7869997,,2800.823975,9580.650391,8604.300781,1698.768066,2227.3125,2164.75,5932.5,43.45624924,39.18125153,50.26249695,28.17499924,30.23124886,0.412499994,134.0924988,0.569999993,147.5825043,103.4624939,66.00937653,108.2531281,65.296875,86.16562653,82.41562653,80.19374847,78.75,93.59999847,81.984375,80.24062347,78.1875,105.7312546,25.84375191,36.63500214,7.507500172,10.22249985,50.30000305,18.54375076
3-9-2022 12:34 AM,5.998125076,76.03125,69.35624695,10.77474976,,2808.156006,9532.349609,8841.201172,1707.227783,2231.25,2166.9375,5957.25,46.70000076,39.17499924,50.70000458,28.71249962,30.38750076,0.449999988,134.0924988,0.522499979,147.5825043,103.6781235,65.92500305,108.2625046,65.28749847,86.14687347,82.40625,80.1656189,78.74062347,93.91874695,81.9281311,80.15625,78.17812347,105.703125,25.80625153,37.11999893,7.443749905,10.22625065,50.18125153,18.54375076
3-9-2022 12:35 AM,11.1151247,76.10624695,69.41249847,10.73887444,,2817.743896,9517.400391,9236.799805,1699.331909,2223.375,2165.625,5430,46.58750153,40.21250153,50.80000305,29.26250076,30.54375076,0.393750012,134.3775024,0.474999994,146.7749939,103.9031296,65.84062195,108.2625046,65.27812195,86.22187042,82.3031311,80.109375,78.70313263,94.04062653,81.80625153,80.2124939,78.22499847,105.6843643,25.84375191,37.48500061,7.529999733,10.26749992,50.00625229,18.52499962
3-9-2022 12:36 AM,11.59725094,76.46250153,69.75,10.71000004,,2758.523926,9486.349609,9604.799805,1688.615967,2231.25,2167.375,157.1250153,43.86249924,41.125,50.94374847,29.73125076,30.55624962,0.449999988,135.8975067,0.474999994,146.2050018,104.1656265,65.78437805,108.2531281,65.27812195,86.40937805,82.28437805,80.13750458,78.71250153,94.21875,81.703125,80.15625,78.1875,105.6281357,25.8125,37.68000031,7.443749905,10.3087492,49.61250305,18.54375076
3-9-2022 12:37 AM,11.10112572,76.20000458,69.50624847,10.72312546,,2778.26416,9559.949219,9647.349609,1701.024048,2229.5,2169.125,-1.125,43.27499771,41.125,50.68749619,30.1875,30.70000076,0.456249982,137.9875031,0.522499979,146.2050018,104.4749985,65.74687195,108.234375,65.28749847,86.6625061,82.29374695,80.13750458,78.609375,94.32187653,81.69374847,80.12812805,78.1875,105.5999985,25.86249924,37.57999802,7.440000057,10.34624958,49.20624924,18.50625038
3-9-2022 12:38 AM,9.817500114,76.40625,69.69374847,10.77212524,,2768.112061,9553.049805,9708.300781,1689.744019,2239.125,2162.125,1551.375,45.23749924,40.69375229,50.10625076,30.65625191,30.72499847,0.393750012,140.0299988,0.474999994,146.3000031,104.7749939,65.6812439,108.2156296,65.27812195,86.93437195,82.265625,80.109375,78.50624847,94.29374695,81.52500153,80.12812805,78.15937042,105.6281357,25.83749962,37.13999939,7.485000134,10.32749939,49.03125,18.51249886
3-9-2022 12:39 AM,5.677875042,75.9375,69.24375153,10.80625057,,2810.976074,9595.599609,9729,1699.331909,2236.9375,2166.9375,5871,46.67499924,40.13124847,50.00625229,31.00625038,30.76874924,0.425000012,141.0275116,0.42749998,146.3000031,105.09375,65.60624695,108.2250061,65.26874542,87.28125763,82.29374695,80.09999847,78.31874847,94.21875,81.49687195,80.1187439,78.01874542,105.6937485,25.875,36.5,7.447499752,10.32374954,48.98125076,18.46875
3-9-2022 12:40 AM,5.816999912,76.01249695,69.35624695,10.79662514,,2798.003906,9622.049805,9719.799805,1711.73999,2236.9375,2166.0625,6018,45.89999771,39.45625305,50.07500076,31.26249886,30.63125038,0.449999988,142.7375031,0.474999994,147.25,105.3656311,65.60624695,108.2156296,65.26874542,87.53437042,82.27500153,80.07187653,78.28125,94.1812439,81.44999695,80.08124542,78.07499695,105.7312546,25.84375191,36.92500305,7.552499771,10.36499977,49,18.46249962
3-9-2022 12:41 AM,10.96200085,76.10624695,69.41249847,10.75812531,,2752.320068,9603.649414,9739.349609,1693.691895,2235.1875,2167.8125,5566.5,43.6875,38.86249924,50.23749924,31.38749886,30.63125038,0.443750024,144.7324982,0.474999994,148.1524963,105.6562576,65.55937195,108.2437439,65.25,87.7875061,82.27500153,80.109375,78.32811737,94.33125305,81.40312195,80.0625,78.15937042,105.6656265,25.86249924,37.34999847,7.533750057,10.35000038,49,18.46249962
3-9-2022 12:42 AM,11.56837463,76.05000305,69.35624695,10.71787357,,2806.463867,9540.399414,9802.600586,1712.303955,2227.75,2161.25,59.25000381,43.73749924,38.48125076,50.50625229,31.43750191,30.41250038,0.425000012,146.9174957,0.474999994,148.8174896,105.9562378,65.53125,108.2718735,65.25,88.09687805,82.38750458,80.07187653,78.22499847,94.35936737,81.3843689,80.03437042,78.06562042,105.7593765,25.86249924,37.58499908,7.462500095,10.3912487,48.96250153,18.46249962
3-9-2022 12:43 AM,11.18162537,75.78749847,69.11250305,10.71087551,,2772.624023,9612.850586,9723.25,1693.691895,2235.625,2172.1875,-1.125,45.41875076,39.18125153,50.09375381,31.42499924,30.10000038,0.425000012,148.6750031,0.522499979,150.1000061,106.1999969,65.46562195,108.3093796,65.26874542,88.4156189,82.48125458,80.07187653,78.1968689,94.52812958,81.3843689,80.02500153,78.06562042,105.796875,25.84375191,37.50500107,7.571249962,10.39500046,48.86874771,18.44999886
3-9-2022 12:44 AM,9.590000153,75.8999939,69.24375153,10.74674988,,2791.23584,9655.399414,9754.300781,1703.843872,2226.875,2168.6875,1842.75,46.30624771,40.69375229,49.84375,31.34999847,29.89374924,0.449999988,150.6224976,0.474999994,150.9075012,106.4718781,65.46562195,108.3656235,65.26874542,88.71562958,82.63124847,80.09062958,78.1875,94.53749847,81.40312195,80.02500153,78.0843811,105.8999939,25.80625153,36.96499634,7.492500305,10.19999981,48.61874771,18.44999886
3-9-2022 12:45 AM,5.399624825,75.80625153,69.13124847,10.77999973,,2764.728027,9586.400391,9702.550781,1706.664063,2219.875,2162.5625,5919,45.27500153,41.53125,49.70000076,31.18124962,29.68124962,0.443750024,152.6649933,0.474999994,151.9524994,106.7437439,65.40937805,108.4031219,65.26874542,89.14687347,82.7718811,80.02500153,78.10312653,94.61250305,81.3843689,80.015625,78.01874542,105.9375,25.86249924,36.36499786,7.616249561,10.28624916,48.21250153,18.44375038
3-9-2022 12:46 AM,5.550999641,76.25624847,69.5625,10.77562428,,2769.23999,9658.850586,9566.850586,1706.664063,2219.4375,2163.4375,5970.375,44.05624771,41.01249695,50.23124695,30.82500076,29.59375,0.425000012,154.6600037,0.474999994,152.8549957,106.9968796,65.36250305,108.4499893,65.25937653,89.4375,82.94062805,80.02500153,77.70937347,94.62187958,81.43125153,79.96875,77.8687439,105.9093781,25.88124847,36.75,7.533750057,10.22249985,47.96875,18.42499924
3-9-2022 12:47 AM,10.47987556,76.03125,69.33750153,10.72749996,,2776.572021,9611.700195,9591,1699.895996,2229.9375,2164.75,5898.75,44.22500229,39.98749924,50.3125,30.375,29.33124924,0.375,156.3224792,0.474999994,154.4225006,107.2593765,65.296875,108.4968872,65.25937653,89.84999847,83.26875305,80.04375458,77.578125,94.76249695,81.46874237,80.0062561,77.8687439,106.0968781,25.86874962,37.20000076,7.440000057,10.26749992,48.02500153,18.41875076
3-9-2022 12:48 AM,11.56312561,75.80625153,69.11250305,10.68200016,,2788.415771,9585.25,9701.399414,1677.899902,2234.75,2159.0625,1043.25,45.42499924,39.125,50.67499924,29.84375,29.22500038,0.431249976,158.1750031,0.474999994,155.5625,107.4656296,65.296875,108.5437469,65.27812195,90.28125,83.953125,80.04375458,77.18437195,95.17500305,81.58124542,80.0062561,77.91562653,106.0593719,25.84375191,37.42999649,7.46625042,10.26375103,48.28125,18.41250038
3-9-2022 12:49 AM,11.29974842,76.18125153,69.48750305,10.66100025,,2838.612061,9599.049805,9716.350586,1703.280029,2233,2162.5625,-1.125,46.125,38.45624924,50.63750076,29.24999809,29.22500038,0.393750012,159.4575043,0.474999994,156.9875031,107.7000046,65.30625153,108.5906296,65.26874542,90.76875305,85.0218811,80.07187653,77.18437195,95.33437347,81.64687347,79.96875,77.87812805,106.0218735,25.88124847,37.40499878,7.529999733,10.19625092,48.51250076,18.44375038
3-9-2022 12:50 AM,10.12549973,75.95625305,69.22499847,10.68899918,,2820,9580.650391,9764.650391,1721.328003,2224.25,2166.0625,1295.625,45.26874924,38.98749924,50.26875305,28.67499924,29.10625076,0.412499994,158.5074921,0.522499979,158.8874969,107.8875046,65.26874542,108.65625,65.27812195,91.265625,85.65937805,80.13750458,77.16562653,95.28749847,81.76875305,80.015625,77.96250153,106.0781174,25.89999962,37.00499725,7.46625042,10.22625065,48.54999924,18.41250038
3-9-2022 12:51 AM,5.718124866,76.3125,69.59999847,10.72662449,,2826.204102,9570.299805,9762.350586,1682.412109,2139.375,2145.5,5827.124512,43.6875,40.48125076,50.10625076,28.18124962,29.21249771,0.412499994,158.4125061,0.42749998,160.0274963,108.0281143,65.25,108.7218704,65.26874542,91.77187347,85.83750153,80.1656189,76.75312805,95.671875,82.05937958,79.97812653,77.91562653,106.2093811,25.86249924,36.20999908,7.421249866,10.18124962,48.33124924,18.40625
3-9-2022 12:52 AM,5.530875683,76.08750153,69.39375305,10.72837448,,2830.1521,9610.550781,9730.150391,1708.356079,2116.1875,2139.8125,5974.875,44.46249771,41.66874695,50.39374924,27.81875229,29.1875,0.449999988,160.6450043,0.380000025,160.7399902,108.140625,65.1937561,108.7687607,65.26874542,92.24062347,85.8656311,80.17500305,76.875,95.79375458,82.5093689,80.0062561,77.859375,106.2562408,25.90625,36.47999573,7.46625042,10.16250038,47.98125076,18.42499924
3-9-2022 12:53 AM,9.960124969,76.10624695,69.41249847,10.69162464,,2820,9576.049805,9771.549805,1686.924072,2097.8125,2136.3125,5990.625,46.28750229,41.34375,50.73124695,27.54375076,29.19999886,0.443750024,160.8825073,0.42749998,161.6900024,108.2531281,65.18437195,108.8156281,65.25,92.3062439,85.95000458,80.1656189,77.08125305,95.75624847,82.9312439,80.015625,77.8687439,106.2843704,25.89999962,36.96499634,7.421249866,10.13249969,47.61875153,18.42499924
3-9-2022 12:54 AM,11.52375031,75.80625153,69.13124847,10.64525127,,2858.351807,9617.450195,9778.450195,1689.179932,2087.3125,2140.6875,2226.374756,46.02499771,40.64374924,50.91249847,27.40625191,29.69999886,0.487500012,161.8800049,0.380000025,162.7825012,108.3843765,65.16562653,108.8531265,65.23125458,92.31562805,86.00624847,80.22187805,77.09062195,95.70937347,83.19374847,80.03437042,77.78437805,106.3406296,25.78125,37.21500015,7.425000191,10.13249969,47.67499924,18.38125038
